Time_ms,add1,load1,nop1,udiv1
20511,3654.47789,3673.6381,3676.720729999712,3491.401429999891
20512,3654.65674,3673.81912,3676.901889999712,3491.5728299998914
20513,3654.83572,3673.99806,3677.081889999712,3491.7443099998914
20514,3655.0147,3674.17589,3677.260779999712,3491.9147299998913
20515,3655.19359,3674.35691,3677.439719999712,3492.085099999891
20516,3655.37257,3674.53997,3677.617589999712,3492.253339999891
20517,3655.54929,3674.71673,3677.7996799997113,3492.424819999891
20518,3655.73027,3674.89775,3677.9796399997113,3492.596339999891
20519,3655.90708,3675.07353,3678.158529999712,3492.767909999891
20520,3656.0881,3675.25464,3678.337419999712,3492.938329999891
20521,3656.26708,3675.43562,3678.516309999712,3493.1118999998907
20522,3656.4438,3675.61136,3678.695289999712,3493.2823599998906
20523,3656.61954,3675.79136,3678.877379999712,3493.4518799998905
20524,3656.79528,3675.9703,3679.056319999712,3493.6213999998904
20525,3656.97217,3676.15137,3679.235169999711,3493.7929699998904
20526,3657.14795,3676.33035,3679.413039999711,3493.9602299998905
20527,3657.32467,3676.51031,3679.5909599997112,3494.1274899998907
20528,3657.50259,3676.68592,3679.770029999712,3494.293689999891
20529,3657.68357,3676.86685,3679.952299999711,3494.463079999891
20530,3657.85923,3677.04787,3680.134389999711,3494.6335399998907
20531,3658.03599,3677.22672,3680.313279999711,3494.8017799998906
20532,3658.21808,3677.40557,3680.494349999711,3494.9731399998905
20533,3658.40026,3677.58677,3680.673289999711,3495.1444999998903
20534,3658.57711,3677.76575,3680.851159999711,3495.31810999989
20535,3658.75507,3677.94469,3681.027879999711,3495.48532999989
20536,3658.93183,3678.12678,3681.204729999711,3495.65467999989
20537,3659.10655,3678.30478,3681.384779999711,3495.82291999989
20538,3659.28553,3678.48491,3681.562699999711,3495.9922299998902
20539,3659.46442,3678.66487,3681.740569999711,3496.16370999989
20540,3659.64544,3678.84478,3681.919459999711,3496.3362999998903
20541,3659.82229,3679.02048,3682.100529999711,3496.50675999989
20542,3659.99914,3679.19618,3682.281689999711,3496.67614999989
20543,3660.17599,3679.3729,3682.458539999711,3496.8454999998903
20544,3660.35271,3679.55179,3682.639519999711,3497.0159199998902
20545,3660.52952,3679.73397,3682.819609999711,3497.1853099998903
20546,3660.70628,3679.91499,3683.002759999711,3497.35678999989
20547,3660.88522,3680.09495,3683.181649999711,3497.5282299998903
20548,3661.06305,3680.27491,3683.360589999711,3497.6965599998903
20549,3661.2399,3680.45589,3683.5394399997103,3497.86692999989
20550,3661.4124,3680.63585,3683.71837999971,3498.03512999989
20551,3661.59342,3680.81803,3683.89833999971,3498.20545999989
20552,3661.77453,3680.9959,3684.07940999971,3498.3759599998903
20553,3661.95351,3681.17058,3684.2583899997103,3498.5473999998903
20554,3662.13236,3681.35049,3684.4363099997104,3498.7188399998904
20555,3662.30912,3681.52832,3684.6130299997103,3498.8893799998905
20556,3662.48903,3681.70828,3684.7897499997102,3499.0565999998903
20557,3662.66792,3681.89037,3684.96650999971,3499.22811999989
20558,3662.84903,3682.07246,3685.14531999971,3499.39959999989
20559,3663.02801,3682.25255,3685.32114999971,3499.57222999989
20560,3663.20806,3682.42936,3685.50110999971,3499.74379999989
20561,3663.38806,3682.6083,3685.68004999971,3499.91531999989
20562,3663.56704,3682.78826,3685.8600499997096,3500.0846299998902
20563,3663.74598,3682.96928,3686.0367299997097,3500.25295999989
20564,3663.92279,3683.14928,3686.21561999971,3500.4191599998903
20565,3664.10168,3683.33035,3686.39663999971,3500.5873999998903
20566,3664.28062,3683.51035,3686.57770999971,3500.75781999989
20567,3664.46053,3683.69031,3686.7597999997097,3500.9271699998903
20568,3664.63942,3683.86703,3686.9387399997095,3501.0987399998903
20569,3664.82044,3684.04699,3687.118789999709,3501.2713699998903
20570,3665.00146,3684.22486,3687.299809999709,3501.4439599998905
20571,3665.1804,3684.40278,3687.482959999709,3501.6122499998905
20572,3665.35712,3684.58163,3687.662959999709,3501.7848399998907
20573,3665.53388,3684.75724,3687.841849999709,3501.9530799998906
20574,3665.71069,3684.93175,3688.020739999709,3502.1225099998906
20575,3665.88643,3685.11264,3688.199759999709,3502.2939899998905
20576,3666.06856,3685.29362,3688.380869999709,3502.4665799998907
20577,3666.24545,3685.47034,3688.559809999709,3502.635889999891
20578,3666.42661,3685.65025,3688.739719999709,3502.809459999891
20579,3666.60448,3685.82906,3688.917549999709,3502.9830299998907
20580,3666.78235,3686.00804,3689.096439999709,3503.1534899998906
20581,3666.96124,3686.18698,3689.275289999709,3503.3218199998905
20582,3667.13805,3686.36698,3689.453119999709,3503.4943199998906
20583,3667.31371,3686.5449,3689.635209999709,3503.6626499998906
20584,3667.49056,3686.72379,3689.8172999997087,3503.8308899998906
20585,3667.6695,3686.90268,3689.9972599997086,3504.0024099998905
20586,3667.84946,3687.08264,3690.1761499997087,3504.1728699998903
20587,3668.02942,3687.26269,3690.3561099997087,3504.3422599998903
20588,3668.20938,3687.44478,3690.5339399997088,3504.5115699998905
20589,3668.39036,3687.62376,3690.712789999709,3504.6809199998906
20590,3668.56828,3687.80057,3690.894879999708,3504.853509999891
20591,3668.74726,3687.97946,3691.074789999708,3505.0217499998907
20592,3668.92518,3688.15729,3691.256829999708,3505.1901199998906
20593,3669.10194,3688.33618,3691.438869999709,3505.3604899998904
20594,3669.28096,3688.51516,3691.619889999709,3505.5288599998903
20595,3669.45883,3688.69192,3691.7987799997086,3505.69931999989
20596,3669.63777,3688.8741,3691.9777599997087,3505.87083999989
20597,3669.81679,3689.05202,3692.1577199997087,3506.04227999989
20598,3669.99573,3689.22883,3692.3409199997086,3506.21166999989
20599,3670.17786,3689.40777,3692.517639999709,3506.38203999989
20600,3670.35462,3689.58666,3692.698659999709,3506.55453999989
20601,3670.53351,3689.76347,3692.875419999709,3506.72601999989
20602,3670.71347,3689.94347,3693.052179999708,3506.89655999989
20603,3670.89565,3690.12347,3693.231119999708,3507.06475999989
20604,3671.07152,3690.30143,3693.413299999708,3507.23418999989
20605,3671.25059,3690.48134,3693.594409999708,3507.40575999989
20606,3671.42953,3690.65819,3693.772239999708,3507.57727999989
20607,3671.60949,3690.83495,3693.954369999708,3507.74658999989
20608,3671.78625,3691.01704,3694.135389999708,3507.9127899998903
20609,3671.96306,3691.19926,3694.312149999708,3508.0821799998903
20610,3672.13991,3691.37594,3694.491039999708,3508.25263999989
20611,3672.31787,3691.55262,3694.670019999708,3508.42096999989
20612,3672.49574,3691.72943,3694.848909999708,3508.59142999989
20613,3672.67472,3691.90713,3695.026739999708,3508.7629499998898
20614,3672.85264,3692.08505,3695.206789999708,3508.9334099998896
20615,3673.03042,3692.26305,3695.384619999708,3509.1037799998894
20616,3673.20936,3692.44407,3695.564709999708,3509.2741499998892
20617,3673.3883,3692.6219,3695.743689999708,3509.444569999889
20618,3673.56724,3692.80075,3695.923689999708,3509.614989999889
20619,3673.74822,3692.9776,3696.104759999708,3509.787659999889
20620,3673.92618,3693.15871,3696.285869999708,3509.954919999889
20621,3674.09975,3693.33978,3696.470089999708,3510.128489999889
20622,3674.27864,3693.52085,3696.652129999709,3510.301039999889
20623,3674.4554,3693.69979,3696.836389999709,3510.4735899998886
20624,3674.63225,3693.87655,3697.017499999709,3510.6461399998884
20625,3674.81008,3694.05553,3697.197499999708,3510.8144699998884
20626,3674.988,3694.23442,3697.376389999709,3510.9859099998885
20627,3675.16481,3694.41118,3697.556349999708,3511.1530899998884
20628,3675.34801,3694.59433,3697.733159999708,3511.3235099998883
20629,3675.52367,3694.77535,3697.909969999708,3511.495029999888
20630,3675.7046,3694.95651,3698.088909999708,3511.671789999888
20631,3675.88034,3695.13443,3698.268869999708,3511.840159999888
20632,3676.05502,3695.31545,3698.448829999708,3512.0138599998877
20633,3676.22974,3695.49332,3698.625509999708,3512.1875599998875
20634,3676.40659,3695.6723,3698.804269999708,3512.3589999998876
20635,3676.58766,3695.84702,3698.984229999708,3512.5305699998876
20636,3676.7666,3696.03133,3699.158819999708,3512.7010699998877
20637,3676.9423,3696.20827,3699.339839999708,3512.873569999888
20638,3677.11911,3696.38414,3699.516599999708,3513.041899999888
20639,3677.29489,3696.55988,3699.6934499997074,3513.2123599998877
20640,3677.47596,3696.73771,3699.871279999707,3513.3817899998876
20641,3677.65383,3696.91669,3700.053409999708,3513.5512199998875
20642,3677.83166,3697.09456,3700.2323499997074,3513.7205299998877
20643,3678.0094,3697.27132,3700.410269999708,3513.891029999888
20644,3678.18936,3697.45128,3700.592399999708,3514.062549999888
20645,3678.36612,3697.63244,3700.768269999708,3514.2319799998877
20646,3678.54395,3697.81027,3700.945209999708,3514.401289999888
20647,3678.72178,3697.98916,3701.126409999707,3514.570679999888
20648,3678.89744,3698.16805,3701.307429999707,3514.741219999888
20649,3679.07522,3698.34481,3701.483129999707,3514.911759999888
20650,3679.25407,3698.52366,3701.665219999707,3515.081239999888
20651,3679.43296,3698.69936,3701.841979999707,3515.2505899998882
20652,3679.61181,3698.87932,3702.020959999707,3515.4178499998884
20653,3679.78747,3699.05821,3702.198739999707,3515.5882699998883
20654,3679.9653,3699.23613,3702.376519999707,3515.7554099998883
20655,3680.14521,3699.41396,3702.554349999707,3515.925869999888
20656,3680.32632,3699.59179,3702.735369999707,3516.096239999888
20657,3680.50415,3699.76966,3702.916389999707,3516.266699999888
20658,3680.68309,3699.94642,3703.093239999707,3516.439199999888
20659,3680.85883,3700.12638,3703.274219999707,3516.6095699998878
20660,3681.03461,3700.30425,3703.453109999707,3516.780069999888
20661,3681.21355,3700.48217,3703.633159999707,3516.951639999888
20662,3681.3904,3700.65898,3703.815289999707,3517.119799999888
