Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.541,5.10000,0.00565,1.38795,1.72943,0.02879,0.00000,0.00000,
0.542,5.09750,0.00565,0.47107,1.78567,0.02878,0.00000,0.00000,
0.543,5.10125,0.00523,1.64630,1.93237,0.02667,0.00000,0.00000,
0.544,5.09875,0.00565,1.25103,1.37002,0.02879,0.00000,0.00000,
0.545,5.10000,0.00544,1.90955,0.00815,0.02773,0.00000,0.00000,
0.546,5.09875,0.00544,0.67156,1.40914,0.02772,0.00000,0.00000,
0.547,5.10000,0.00565,0.67156,1.40914,0.02879,0.00000,0.00000,
0.548,5.09750,0.00544,1.35453,0.01467,0.02771,0.00000,0.00000,
0.549,5.10125,0.00544,2.73025,1.76529,0.02773,0.00000,0.00000,
0.550,5.10125,0.00627,2.27385,1.70172,0.03200,0.00000,0.00000,
0.551,5.09875,0.00627,2.31949,1.62348,0.03198,0.00000,0.00000,
0.552,5.10125,0.00523,2.19643,0.02771,0.02667,0.00000,0.00000,
0.553,5.09875,0.00585,1.83212,0.85738,0.02985,0.00000,0.00000,
0.554,5.09875,0.00585,0.58517,2.27385,0.02985,0.00000,0.00000,
0.555,5.10000,0.00627,2.35209,2.78893,0.03199,0.00000,0.00000,
0.556,5.09875,0.00481,2.23392,0.10432,0.02452,0.00000,0.00000,
0.557,5.09875,0.00627,1.78974,1.90873,0.03198,0.00000,0.00000,
0.558,5.10125,0.00523,1.78974,1.90873,0.02667,0.00000,0.00000,
0.559,5.10125,0.00606,0.92258,1.22984,0.03093,0.00000,0.00000,
0.560,5.10125,0.00606,2.41078,2.10678,0.03093,0.00000,0.00000,
0.561,5.09750,0.00606,3.12472,0.38713,0.03091,0.00000,0.00000,
0.562,5.10000,0.00565,1.91362,2.30890,0.02879,0.00000,0.00000,
0.563,5.09875,0.00544,1.70906,1.31623,0.02772,0.00000,0.00000,
0.564,5.10500,0.00544,1.47760,2.34313,0.02775,0.00000,0.00000,
0.565,5.09750,0.00585,2.03017,1.40995,0.02984,0.00000,0.00000,
0.566,5.09625,0.00502,2.57541,1.83049,0.02557,0.00000,0.00000,
0.567,5.09625,0.00565,2.96579,2.70092,0.02877,0.00000,0.00000,
0.568,5.09625,0.00565,1.86880,1.96741,0.02877,0.00000,0.00000,
0.569,5.10000,0.00565,1.86880,1.96741,0.02879,0.00000,0.00000,
0.570,5.09750,0.00544,2.41240,2.71721,0.02771,0.00000,0.00000,
0.571,5.10250,0.00585,3.04403,0.36838,0.02987,0.00000,0.00000,
0.572,5.09750,0.00502,0.90873,0.90628,0.02558,0.00000,0.00000,
0.573,5.09875,0.00544,2.77997,1.41973,0.02772,0.00000,0.00000,
0.574,5.10000,0.00544,0.51590,2.73107,0.02773,0.00000,0.00000,
0.575,5.09875,0.00544,2.13367,1.79708,0.02772,0.00000,0.00000,
0.576,5.09875,0.00544,2.14997,0.80848,0.02772,0.00000,0.00000,
0.577,5.09875,0.00523,3.10026,0.02282,0.02665,0.00000,0.00000,
0.578,5.10250,0.00523,2.05217,1.44174,0.02667,0.00000,0.00000,
0.579,5.09875,0.00544,1.62674,1.95600,0.02772,0.00000,0.00000,
0.580,5.10000,0.00481,1.62674,1.95600,0.02453,0.00000,0.00000,
0.581,5.10000,0.00481,3.10271,0.01956,0.02453,0.00000,0.00000,
0.582,5.10250,0.00585,2.81828,2.83376,0.02987,0.00000,0.00000,
0.583,5.10125,0.00523,2.02446,1.99105,0.02667,0.00000,0.00000,
0.584,5.09875,0.00544,2.23147,1.43766,0.02772,0.00000,0.00000,
0.585,5.09875,0.00565,2.64305,1.64875,0.02879,0.00000,0.00000,
0.586,5.09875,0.00565,0.87368,1.25184,0.02879,0.00000,0.00000,
0.587,5.10250,0.00565,1.86880,1.89325,0.02881,0.00000,0.00000,
0.588,5.10000,0.00585,2.19317,1.65690,0.02986,0.00000,0.00000,
0.589,5.09875,0.00544,1.64467,0.98534,0.02772,0.00000,0.00000,
0.590,5.09875,0.00523,2.16464,1.05706,0.02665,0.00000,0.00000,
0.591,5.09750,0.00565,2.16464,1.05706,0.02878,0.00000,0.00000,
0.592,5.09500,0.00544,1.72127,0.79462,0.02770,0.00000,0.00000,
0.593,5.09875,0.00544,1.16463,3.00001,0.02772,0.00000,0.00000,
0.594,5.09875,0.00523,2.08721,1.62999,0.02665,0.00000,0.00000,
0.595,5.09875,0.00502,1.67074,2.02608,0.02559,0.00000,0.00000,
0.596,5.09625,0.00502,1.77751,1.43032,0.02557,0.00000,0.00000,
0.597,5.10000,0.00544,3.10351,0.02445,0.02773,0.00000,0.00000,
0.598,5.09875,0.00502,1.47515,0.82152,0.02559,0.00000,0.00000,
0.599,5.09750,0.00502,2.83619,2.83456,0.02558,0.00000,0.00000,
0.600,5.09875,0.00544,2.04401,0.72942,0.02772,0.00000,0.00000,
0.601,5.09750,0.00481,1.57865,1.25754,0.02452,0.00000,0.00000,
0.602,5.10000,0.00585,1.57865,1.25754,0.02986,0.00000,0.00000,
0.603,5.10250,0.00544,3.10922,0.03586,0.02774,0.00000,0.00000,
0.604,5.09875,0.00627,0.46699,2.41729,0.03198,0.00000,0.00000,
0.605,5.09875,0.00627,1.70987,1.30318,0.03198,0.00000,0.00000,
0.606,5.10125,0.00565,1.97882,1.50367,0.02880,0.00000,0.00000,
0.607,5.10125,0.00523,1.58517,1.49308,0.02667,0.00000,0.00000,
0.608,5.09875,0.00523,1.50367,1.02527,0.02665,0.00000,0.00000,
0.609,5.09875,0.00565,3.09700,0.02119,0.02879,0.00000,0.00000,
0.610,5.10125,0.00523,2.04239,0.00978,0.02667,0.00000,0.00000,
0.611,5.10125,0.00585,1.05379,1.01712,0.02987,0.00000,0.00000,
0.612,5.10125,0.00585,1.40017,0.00652,0.02987,0.00000,0.00000,
0.613,5.10125,0.00585,1.40017,0.00652,0.02987,0.00000,0.00000,
0.614,5.10125,0.00585,2.22494,0.03097,0.02987,0.00000,0.00000,
0.615,5.10125,0.00585,3.16626,0.23472,0.02987,0.00000,0.00000,
0.616,5.09875,0.00544,1.73757,1.33660,0.02772,0.00000,0.00000,
0.617,5.10125,0.00523,2.30400,0.58761,0.02667,0.00000,0.00000,
0.618,5.09875,0.00585,1.88346,1.09617,0.02985,0.00000,0.00000,
0.619,5.09875,0.00565,2.49145,2.87042,0.02879,0.00000,0.00000,
0.620,5.10125,0.00565,3.06928,0.01141,0.02880,0.00000,0.00000,
0.621,5.10000,0.00585,0.98696,1.97474,0.02986,0.00000,0.00000,
0.622,5.10000,0.00544,2.73105,2.99348,0.02773,0.00000,0.00000,
0.623,5.10000,0.00585,2.73105,2.99348,0.02986,0.00000,0.00000,
0.624,5.10000,0.00585,2.35779,1.39853,0.02986,0.00000,0.00000,
0.625,5.10000,0.00544,2.35779,1.39853,0.02773,0.00000,0.00000,
0.626,5.09875,0.00523,2.77913,1.42706,0.02665,0.00000,0.00000,
0.627,5.10000,0.00544,1.18908,1.81988,0.02773,0.00000,0.00000,
0.628,5.10125,0.00565,2.73105,2.99592,0.02880,0.00000,0.00000,
0.629,5.10000,0.00606,2.19071,0.00978,0.03093,0.00000,0.00000,
0.630,5.09875,0.00565,1.73268,1.08476,0.02879,0.00000,0.00000,
0.631,5.09750,0.00502,1.56153,1.92746,0.02558,0.00000,0.00000,
0.632,5.09750,0.00544,1.61695,1.79299,0.02771,0.00000,0.00000,
0.633,5.10125,0.00544,1.30073,1.46618,0.02773,0.00000,0.00000,
0.634,5.09875,0.00502,2.60147,1.18093,0.02559,0.00000,0.00000,
0.635,5.09750,0.00523,1.31214,0.81581,0.02665,0.00000,0.00000,
0.636,5.09875,0.00585,1.31214,0.81581,0.02985,0.00000,0.00000,
0.637,5.10125,0.00544,1.65439,1.25180,0.02773,0.00000,0.00000,
0.638,5.09750,0.00585,2.12626,0.58107,0.02984,0.00000,0.00000,
0.639,5.09875,0.00544,2.27051,0.65931,0.02772,0.00000,0.00000,
0.640,5.09875,0.00585,2.09855,0.46942,0.02985,0.00001,0.00000,
0.641,5.09875,0.00585,1.38708,1.25913,0.02985,0.00001,0.00000,
0.642,5.10125,0.00585,1.53214,0.73184,0.02987,0.00001,0.00000,
0.643,5.09875,0.00544,1.67558,1.11651,0.02772,0.00001,0.00000,
0.644,5.10000,0.00523,3.12867,0.36185,0.02666,0.00001,0.00000,
0.645,5.09875,0.00585,2.46121,0.13936,0.02985,0.00001,0.00000,
0.646,5.10000,0.00565,2.28273,0.70739,0.02879,0.00001,0.00000,
0.647,5.10125,0.00523,2.28273,0.70739,0.02667,0.00001,0.00000,
0.648,5.09875,0.00565,2.54663,2.80252,0.02879,0.00001,0.00000,
0.649,5.10125,0.00544,1.11563,2.01856,0.02773,0.00001,0.00000,
0.650,5.10125,0.00585,3.10486,0.02771,0.02987,0.00001,0.00000,
0.651,5.09875,0.00585,1.92159,1.56139,0.02985,0.00001,0.00000,
0.652,5.09875,0.00585,0.76440,1.18816,0.02985,0.00001,0.00000,
0.653,5.09875,0.00439,1.39026,1.20772,0.02239,0.00001,0.00000,
0.654,5.09875,0.00544,1.41634,1.07325,0.02772,0.00001,0.00000,
0.655,5.09750,0.00544,2.28504,0.08720,0.02771,0.00001,0.00000,
0.656,5.09875,0.00481,1.98923,1.58258,0.02452,0.00001,0.00000,
0.657,5.09875,0.00585,3.09997,0.02282,0.02985,0.00001,0.00000,
0.658,5.10250,0.00481,3.09997,0.02282,0.02454,0.00001,0.00000,
0.659,5.10250,0.00502,1.66060,0.01059,0.02561,0.00001,0.00000,
0.660,5.10125,0.00502,1.95964,1.84638,0.02560,0.00001,0.00000,
0.661,5.10125,0.00523,1.64675,1.64186,0.02667,0.00001,0.00000,
0.662,5.09875,0.00502,2.69379,2.82905,0.02559,0.00001,0.00000,
0.663,5.10000,0.00585,1.76245,1.61090,0.02986,0.00001,0.00000,
0.664,5.10125,0.00565,2.62534,2.82905,0.02880,0.00001,0.00000,
0.665,5.09625,0.00565,1.82356,1.20919,0.02877,0.00001,0.00000,
0.666,5.10125,0.00544,2.31082,1.83986,0.02773,0.00001,0.00000,
0.667,5.10000,0.00565,1.75675,1.21815,0.02879,0.00001,0.00000,
0.668,5.10000,0.00565,1.74371,1.17008,0.02879,0.00001,0.00000,
0.669,5.10000,0.00565,1.74371,1.17008,0.02879,0.00001,0.00000,
0.670,5.10250,0.00502,2.13483,0.01141,0.02561,0.00001,0.00000,
0.671,5.10125,0.00523,1.89528,1.70624,0.02667,0.00001,0.00000,
0.672,5.09875,0.00565,1.35831,1.16357,0.02879,0.00001,0.00000,
0.673,5.09875,0.00523,2.13076,0.01793,0.02665,0.00001,0.00000,
0.674,5.10000,0.00544,2.68973,2.78832,0.02773,0.00001,0.00000,
0.675,5.09500,0.00585,1.70705,1.20268,0.02983,0.00001,0.00000,
0.676,5.09875,0.00481,3.11914,0.25911,0.02452,0.00001,0.00000,
0.677,5.09875,0.00565,1.75350,1.75839,0.02879,0.00001,0.00000,
0.678,5.10000,0.00565,1.61090,1.20594,0.02879,0.00001,0.00000,
0.679,5.10125,0.00544,2.42491,1.75268,0.02773,0.00001,0.00000,
0.680,5.09875,0.00502,2.42491,1.75268,0.02559,0.00001,0.00000,
0.681,5.10125,0.00565,1.84802,0.01141,0.02880,0.00001,0.00000,
0.682,5.10375,0.00565,2.60988,1.50335,0.02881,0.00001,0.00000,
0.683,5.09750,0.00565,2.95618,1.47646,0.02878,0.00001,0.00000,
0.684,5.10000,0.00460,2.11528,0.06519,0.02346,0.00001,0.00000,
0.685,5.09875,0.00585,2.48114,1.21246,0.02985,0.00001,0.00000,
0.686,5.09875,0.00544,0.80260,1.29802,0.02772,0.00001,0.00000,
0.687,5.10125,0.00544,2.90974,2.69218,0.02773,0.00001,0.00000,
0.688,5.09875,0.00502,2.20410,1.57424,0.02559,0.00001,0.00000,
0.689,5.10000,0.00544,3.11589,0.53534,0.02773,0.00001,0.00000,
0.690,5.10125,0.00585,1.79017,0.70319,0.02987,0.00001,0.00000,
0.691,5.09625,0.00544,1.79017,0.70319,0.02771,0.00001,0.00000,
0.692,5.10125,0.00544,1.72748,0.01304,0.02773,0.00001,0.00000,
0.693,5.10125,0.00544,2.15528,1.51725,0.02773,0.00001,0.00000,
0.694,5.09875,0.00502,3.16651,0.15319,0.02559,0.00001,0.00000,
0.695,5.09875,0.00606,1.67859,0.51824,0.03092,0.00001,0.00000,
