Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.476,5.09625,0.00544,3.10506,0.01386,0.02771,0.00001,0.00000,
0.477,5.10000,0.00544,2.32655,1.94015,0.02773,0.00001,0.00000,
0.478,5.09875,0.00585,0.96763,1.27414,0.02985,0.00001,0.00000,
0.479,5.09875,0.00585,1.86516,1.62304,0.02985,0.00001,0.00000,
0.480,5.10250,0.00565,1.77059,0.87633,0.02881,0.00001,0.00000,
0.481,5.10250,0.00565,1.61978,3.00479,0.02881,0.00001,0.00000,
0.482,5.09875,0.00523,1.86271,1.24072,0.02665,0.00001,0.00000,
0.483,5.09625,0.00606,1.86271,1.24072,0.03090,0.00001,0.00000,
0.484,5.10125,0.00502,1.32199,0.73109,0.02560,0.00001,0.00000,
0.485,5.10125,0.00585,1.78737,1.56813,0.02987,0.00001,0.00000,
0.486,5.09750,0.00544,0.80933,1.22255,0.02771,0.00001,0.00000,
0.487,5.09750,0.00502,2.28047,1.43691,0.02558,0.00001,0.00000,
0.488,5.09750,0.00544,2.53802,0.98701,0.02771,0.00001,0.00000,
0.489,5.10000,0.00523,1.18669,1.89251,0.02666,0.00001,0.00000,
0.490,5.10000,0.00523,2.44103,2.49482,0.02666,0.00001,0.00000,
0.491,5.09875,0.00565,1.33584,0.01467,0.02879,0.00001,0.00000,
0.492,5.10125,0.00544,1.42224,1.24945,0.02773,0.00001,0.00000,
0.493,5.09875,0.00502,1.98543,1.60399,0.02559,0.00001,0.00000,
0.494,5.09875,0.00565,1.98543,1.60399,0.02879,0.00001,0.00000,
0.495,5.09750,0.00502,1.47522,1.82568,0.02558,0.00001,0.00000,
0.496,5.10125,0.00544,0.50043,2.26336,0.02773,0.00001,0.00000,
0.497,5.10000,0.00565,3.05884,0.49717,0.02879,0.00001,0.00000,
0.498,5.09875,0.00502,0.60965,1.93897,0.02559,0.00001,0.00000,
0.499,5.09875,0.00502,2.19164,1.67816,0.02559,0.00001,0.00000,
0.500,5.10000,0.00523,0.85742,1.61622,0.02666,0.00001,0.00000,
0.501,5.09875,0.00585,1.30976,1.40023,0.02985,0.00001,0.00000,
0.502,5.10125,0.00565,1.55428,1.91371,0.02880,0.00001,0.00000,
0.503,5.09625,0.00585,1.35052,1.60562,0.02984,0.00001,0.00000,
0.504,5.09875,0.00502,3.10366,0.02445,0.02559,0.00001,0.00000,
0.505,5.09625,0.00585,3.10366,0.02445,0.02984,0.00001,0.00000,
0.506,5.10000,0.00585,1.71322,0.02934,0.02986,0.00001,0.00000,
0.507,5.09750,0.00544,3.00181,0.48006,0.02771,0.00001,0.00000,
0.508,5.09750,0.00523,2.54783,1.15329,0.02665,0.00001,0.00000,
0.509,5.09750,0.00523,1.91698,1.68307,0.02665,0.00001,0.00000,
0.510,5.09750,0.00565,2.01968,0.01060,0.02878,0.00001,0.00000,
0.511,5.10000,0.00502,1.78250,0.53467,0.02559,0.00001,0.00000,
0.512,5.09750,0.00565,2.31717,1.63335,0.02878,0.00001,0.00000,
0.513,5.09750,0.00523,3.10450,0.07335,0.02665,0.00001,0.00000,
0.514,5.09750,0.00502,0.43768,2.45002,0.02558,0.00001,0.00000,
0.515,5.09750,0.00565,3.18030,0.15078,0.02878,0.00001,0.00000,
0.516,5.10000,0.00565,3.18030,0.15078,0.02879,0.00001,0.00000,
0.517,5.10000,0.00502,1.74093,1.53717,0.02559,0.00001,0.00000,
0.518,5.09875,0.00502,1.37498,0.90470,0.02559,0.00001,0.00000,
0.519,5.10250,0.00502,1.58771,1.95366,0.02561,0.00001,0.00000,
0.520,5.10000,0.00502,2.39378,1.73115,0.02559,0.00001,0.00000,
0.521,5.09875,0.00502,0.42382,2.57472,0.02559,0.00001,0.00000,
0.522,5.09875,0.00544,2.22018,0.02690,0.02772,0.00001,0.00000,
0.523,5.09875,0.00585,0.89899,0.93649,0.02985,0.00001,0.00000,
0.524,5.09875,0.00585,0.53059,2.57961,0.02985,0.00001,0.00000,
0.525,5.10000,0.00544,2.22588,0.03260,0.02773,0.00001,0.00000,
0.526,5.10000,0.00502,0.86884,0.92263,0.02559,0.00001,0.00000,
0.527,5.09875,0.00502,0.86884,0.92263,0.02559,0.00001,0.00000,
0.528,5.10000,0.00544,2.33919,2.04659,0.02773,0.00001,0.00000,
0.529,5.09750,0.00523,2.12239,1.03511,0.02665,0.00001,0.00000,
0.530,5.09875,0.00565,2.32126,2.51687,0.02879,0.00001,0.00000,
0.531,5.09875,0.00523,2.16885,0.02119,0.02665,0.00001,0.00000,
0.532,5.10000,0.00544,2.01154,0.06846,0.02773,0.00001,0.00000,
0.533,5.10000,0.00585,1.03756,2.27562,0.02986,0.00001,0.00000,
0.534,5.10000,0.00502,1.52496,1.51273,0.02559,0.00001,0.00000,
0.535,5.10000,0.00544,3.09148,0.28771,0.02773,0.00001,0.00000,
0.536,5.10000,0.00544,2.06696,1.59587,0.02773,0.00001,0.00000,
0.537,5.09625,0.00544,3.11919,0.36759,0.02771,0.00001,0.00000,
0.538,5.09875,0.00585,3.11919,0.36759,0.02985,0.00001,0.00000,
0.539,5.09875,0.00565,1.56490,0.00897,0.02879,0.00001,0.00000,
0.540,5.09750,0.00523,2.35469,1.66760,0.02665,0.00001,0.00000,
0.541,5.09750,0.00565,2.39870,1.79067,0.02878,0.00001,0.00000,
0.542,5.09875,0.00523,1.85588,0.15731,0.02665,0.00001,0.00000,
0.543,5.10125,0.00606,2.12403,1.08321,0.03093,0.00001,0.00000,
0.544,5.10125,0.00565,1.45569,2.72472,0.02880,0.00001,0.00000,
0.545,5.10125,0.00565,2.30171,0.73436,0.02880,0.00001,0.00000,
0.546,5.09750,0.00544,3.16974,0.22169,0.02771,0.00001,0.00000,
0.547,5.09875,0.00544,1.31387,0.73762,0.02772,0.00001,0.00000,
0.548,5.09875,0.00585,1.57224,1.31387,0.02985,0.00001,0.00000,
0.549,5.09875,0.00544,1.57224,1.31387,0.02772,0.00001,0.00000,
0.550,5.10125,0.00544,1.41008,0.89169,0.02773,0.00001,0.00000,
0.551,5.10000,0.00544,0.42547,2.86825,0.02773,0.00001,0.00000,
0.552,5.09750,0.00544,3.18124,0.19888,0.02771,0.00001,0.00000,
0.553,5.09750,0.00523,1.56005,0.02445,0.02665,0.00001,0.00000,
0.554,5.09875,0.00523,2.22515,1.97656,0.02665,0.00001,0.00000,
0.555,5.09750,0.00606,1.63341,0.03586,0.03091,0.00001,0.00000,
0.556,5.10125,0.00544,1.43861,0.74416,0.02773,0.00001,0.00000,
0.557,5.09875,0.00585,3.10217,0.02201,0.02985,0.00001,0.00000,
0.558,5.09625,0.00606,0.49394,2.55770,0.03090,0.00001,0.00000,
0.559,5.10000,0.00544,1.57228,0.62598,0.02773,0.00001,0.00000,
0.560,5.10000,0.00523,1.57228,0.62598,0.02666,0.00001,0.00000,
0.561,5.09750,0.00585,1.66357,1.45083,0.02984,0.00001,0.00000,
0.562,5.09750,0.00544,1.75974,0.11330,0.02771,0.00001,0.00000,
0.563,5.09875,0.00544,1.74670,1.85755,0.02772,0.00001,0.00000,
0.564,5.09875,0.00502,2.45582,1.23810,0.02559,0.00001,0.00000,
0.565,5.10125,0.00502,2.06295,1.93580,0.02560,0.00001,0.00000,
0.566,5.10000,0.00544,2.48435,0.14427,0.02773,0.00001,0.00000,
0.567,5.09750,0.00565,2.72153,1.14029,0.02878,0.00001,0.00000,
0.568,5.10000,0.00585,0.76372,1.53152,0.02986,0.00001,0.00000,
0.569,5.09750,0.00523,1.31960,1.01558,0.02665,0.00001,0.00000,
0.570,5.09875,0.00544,0.52980,1.46550,0.02772,0.00001,0.00000,
0.571,5.09875,0.00606,0.52980,1.46550,0.03092,0.00001,0.00000,
0.572,5.09875,0.00606,0.64554,1.62608,0.03092,0.00001,0.00000,
0.573,5.09875,0.00523,0.59419,2.04667,0.02665,0.00001,0.00000,
0.574,5.09875,0.00523,0.99032,2.75090,0.02665,0.00001,0.00000,
0.575,5.10125,0.00565,1.36200,0.01875,0.02880,0.00001,0.00000,
0.576,5.09875,0.00544,1.36933,1.17372,0.02772,0.00001,0.00000,
0.577,5.10000,0.00544,1.47040,1.17453,0.02773,0.00001,0.00000,
0.578,5.10000,0.00544,1.96842,1.26256,0.02773,0.00001,0.00000,
0.579,5.09875,0.00544,2.91554,2.99297,0.02772,0.00001,0.00000,
0.580,5.09750,0.00523,1.24544,1.18839,0.02665,0.00001,0.00000,
