Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.679,5.09625,0.01777,0.63406,1.07089,0.09058,0.00002,0.00000,
0.680,5.09500,0.01736,2.28682,2.02359,0.08843,0.00002,0.00000,
0.681,5.09625,0.01882,2.64541,2.86627,0.09591,0.00002,0.00000,
0.682,5.09625,0.01819,2.92006,0.97960,0.09271,0.00002,0.00000,
0.683,5.09625,0.01861,1.62180,0.00081,0.09484,0.00002,0.00000,
0.684,5.09750,0.01903,1.95920,0.73348,0.09700,0.00002,0.00000,
0.685,5.09500,0.01798,0.95678,1.51912,0.09162,0.00002,0.00000,
0.686,5.09500,0.01924,1.37405,0.14751,0.09801,0.00002,0.00000,
0.687,5.09625,0.01924,3.09120,0.39282,0.09804,0.00002,0.00000,
0.688,5.09500,0.01903,1.03339,2.08145,0.09695,0.00002,0.00000,
0.689,5.09500,0.01798,2.77744,0.83128,0.09162,0.00002,0.00000,
0.690,5.09500,0.01903,2.77744,0.83128,0.09695,0.00002,0.00000,
0.691,5.09250,0.01840,1.94448,1.22813,0.09371,0.00002,0.00000,
0.692,5.09625,0.01819,1.40824,0.00326,0.09271,0.00002,0.00000,
0.693,5.09875,0.01903,2.21667,0.00407,0.09702,0.00002,0.00000,
0.694,5.09875,0.01861,3.08622,0.23878,0.09489,0.00002,0.00000,
0.695,5.09875,0.01777,3.06585,0.00815,0.09062,0.00002,0.00000,
0.696,5.09500,0.01777,2.56547,1.66902,0.09056,0.00002,0.00000,
0.697,5.09500,0.01798,2.31202,1.64620,0.09162,0.00002,0.00000,
0.698,5.09625,0.01777,1.77415,0.00326,0.09058,0.00002,0.00000,
0.699,5.09625,0.01861,2.00967,1.24117,0.09484,0.00002,0.00000,
0.700,5.09500,0.01756,0.59654,1.99500,0.08949,0.00002,0.00000,
0.701,5.09500,0.01798,0.59654,1.99500,0.09162,0.00002,0.00000,
0.702,5.09875,0.01924,3.07564,0.03749,0.09809,0.00002,0.00000,
0.703,5.09750,0.01840,0.58595,1.12871,0.09380,0.00002,0.00000,
0.704,5.09750,0.02028,2.76677,1.18657,0.10339,0.00002,0.00000,
0.705,5.09250,0.02028,3.08868,0.31539,0.10329,0.00002,0.00000,
0.706,5.09500,0.01840,1.96974,0.02526,0.09375,0.00002,0.00000,
0.707,5.09500,0.01736,1.95100,0.00978,0.08843,0.00002,0.00000,
