Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.513,5.10000,0.00585,1.92190,1.11011,0.02986,0.00000,0.00000,
0.514,5.09875,0.00502,3.12167,0.46051,0.02559,0.00000,0.00000,
0.515,5.09875,0.00481,3.12167,0.46051,0.02452,0.00000,0.00000,
0.516,5.09875,0.00481,1.73120,1.32203,0.02452,0.00000,0.00000,
0.517,5.09875,0.00585,1.80048,1.94148,0.02985,0.00000,0.00000,
0.518,5.10375,0.00523,2.43541,1.19407,0.02668,0.00000,0.00000,
0.519,5.09750,0.00544,2.20067,2.02707,0.02771,0.00000,0.00000,
0.520,5.10000,0.00523,2.20067,2.02707,0.02666,0.00000,0.00000,
0.521,5.10000,0.00627,2.58375,1.77277,0.03199,0.00000,0.00000,
0.522,5.10000,0.00502,2.32293,1.58122,0.02559,0.00000,0.00000,
0.523,5.09875,0.00544,1.31714,0.01304,0.02772,0.00000,0.00000,
0.524,5.09875,0.00502,2.47943,2.59027,0.02559,0.00000,0.00000,
0.525,5.09875,0.00502,2.28463,2.57560,0.02559,0.00000,0.00000,
0.526,5.10125,0.00565,2.39873,2.66282,0.02880,0.00000,0.00000,
0.527,5.09875,0.00565,2.39873,2.66282,0.02879,0.00000,0.00000,
0.528,5.10000,0.00502,1.56655,1.48341,0.02559,0.00000,0.00000,
0.529,5.10125,0.00585,2.05151,1.65050,0.02987,0.00000,0.00000,
0.530,5.10125,0.00544,0.78001,1.10604,0.02773,0.00000,0.00000,
0.531,5.10125,0.00585,3.10620,0.02201,0.02987,0.00000,0.00000,
0.532,5.09875,0.00502,1.67006,0.56484,0.02559,0.00000,0.00000,
0.533,5.09875,0.00544,0.58766,1.83307,0.02772,0.00000,0.00000,
0.534,5.10000,0.00544,2.21615,1.35626,0.02773,0.00000,0.00000,
0.535,5.10125,0.00523,1.59263,0.66672,0.02667,0.00000,0.00000,
0.536,5.10250,0.00523,1.71326,1.65213,0.02667,0.00000,0.00000,
0.537,5.10000,0.00585,2.82500,2.38324,0.02986,0.00000,0.00000,
0.538,5.09875,0.00502,2.82500,2.38324,0.02559,0.00000,0.00000,
0.539,5.10000,0.00606,2.10364,1.59831,0.03093,0.00000,0.00000,
0.540,5.09875,0.00585,2.89831,1.04978,0.02985,0.00000,0.00000,
0.541,5.09625,0.00523,2.18025,1.50295,0.02664,0.00000,0.00000,
0.542,5.09625,0.00544,2.84614,2.48019,0.02771,0.00000,0.00000,
0.543,5.09875,0.00544,2.37423,1.52332,0.02772,0.00000,0.00000,
0.544,5.10250,0.00565,3.08821,0.05379,0.02881,0.00000,0.00000,
0.545,5.09875,0.00523,2.83473,2.39868,0.02665,0.00000,0.00000,
0.546,5.09875,0.00565,2.41254,2.54132,0.02879,0.00000,0.00000,
0.547,5.09875,0.00523,2.83392,0.01060,0.02665,0.00000,0.00000,
0.548,5.10125,0.00565,2.37097,0.00489,0.02880,0.00000,0.00000,
0.549,5.09750,0.00585,2.37097,0.00489,0.02984,0.00000,0.00000,
0.550,5.09875,0.00481,1.73761,1.58276,0.02452,0.00000,0.00000,
0.551,5.09875,0.00502,1.76043,1.01388,0.02559,0.00000,0.00000,
0.552,5.10000,0.00502,1.62596,1.70990,0.02559,0.00000,0.00000,
0.553,5.09875,0.00544,2.95443,2.96992,0.02772,0.00000,0.00000,
0.554,5.10125,0.00544,2.69852,1.62188,0.02773,0.00000,0.00000,
0.555,5.10125,0.00544,0.62349,1.71235,0.02773,0.00000,0.00000,
0.556,5.09875,0.00585,1.67241,1.77999,0.02985,0.00000,0.00000,
0.557,5.09875,0.00585,2.13534,0.00734,0.02985,0.00000,0.00000,
0.558,5.09750,0.00523,2.19728,0.64875,0.02665,0.00000,0.00000,
0.559,5.09875,0.00502,3.10440,0.02119,0.02559,0.00000,0.00000,
0.560,5.09875,0.00606,3.10440,0.02119,0.03092,0.00000,0.00000,
0.561,5.10125,0.00606,1.85818,0.61369,0.03093,0.00000,0.00000,
0.562,5.09875,0.00544,2.82883,2.48328,0.02772,0.00000,0.00000,
0.563,5.09875,0.00585,3.09697,0.01467,0.02985,0.00000,0.00000,
0.564,5.10125,0.00565,1.56397,0.88427,0.02880,0.00000,0.00000,
0.565,5.10250,0.00585,1.61368,0.01059,0.02987,0.00000,0.00000,
0.566,5.09875,0.00544,2.80764,2.81905,0.02772,0.00000,0.00000,
0.567,5.10250,0.00565,1.43683,1.31051,0.02881,0.00000,0.00000,
0.568,5.10125,0.00523,1.64465,0.59739,0.02667,0.00000,0.00000,
0.569,5.10125,0.00544,2.48409,1.21515,0.02773,0.00000,0.00000,
0.570,5.10000,0.00544,2.47839,2.04400,0.02773,0.00000,0.00000,
0.571,5.10000,0.00544,2.47839,2.04400,0.02773,0.00000,0.00000,
0.572,5.10375,0.00544,3.10919,0.04075,0.02775,0.00000,0.00000,
0.573,5.09750,0.00565,1.76283,1.83373,0.02878,0.00000,0.00000,
0.574,5.09625,0.00502,2.32191,0.62754,0.02557,0.00000,0.00000,
0.575,5.09875,0.00544,1.86552,0.00652,0.02772,0.00000,0.00000,
