Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.652,5.09500,0.01903,1.70070,2.02763,0.09695,0.00002,0.00000,
0.653,5.09375,0.01840,2.42142,2.22330,0.09373,0.00002,0.00000,
0.654,5.09375,0.01882,3.08914,0.06930,0.09586,0.00002,0.00000,
0.655,5.09750,0.01882,0.63185,1.33056,0.09593,0.00002,0.00000,
0.656,5.09500,0.01777,3.09567,0.59027,0.09056,0.00002,0.00000,
0.657,5.09250,0.01798,3.09648,0.27965,0.09158,0.00002,0.00000,
0.658,5.09375,0.01819,2.31054,0.15735,0.09266,0.00002,0.00000,
0.659,5.09500,0.01840,2.03660,1.43818,0.09375,0.00002,0.00000,
0.660,5.09375,0.01882,2.41734,2.93913,0.09586,0.00002,0.00000,
0.661,5.09250,0.01777,3.07039,0.00897,0.09051,0.00002,0.00000,
0.662,5.09375,0.01882,3.07039,0.00897,0.09586,0.00002,0.00000,
0.663,5.09375,0.01861,2.49714,2.91129,0.09479,0.00002,0.00000,
0.664,5.09500,0.01861,2.20854,0.15571,0.09482,0.00002,0.00000,
0.665,5.09375,0.01798,3.09065,1.05658,0.09160,0.00002,0.00000,
0.666,5.09750,0.01882,2.61780,1.63052,0.09593,0.00002,0.00000,
0.667,5.09625,0.01882,2.48002,1.78379,0.09591,0.00002,0.00000,
0.668,5.09500,0.01840,2.59579,1.02560,0.09375,0.00002,0.00000,
0.669,5.09750,0.01966,2.67895,1.21718,0.10019,0.00002,0.00000,
0.670,5.09625,0.01924,3.07516,0.02527,0.09804,0.00002,0.00000,
0.671,5.09500,0.01798,0.91717,2.32268,0.09162,0.00002,0.00000,
0.672,5.09500,0.01924,1.74384,1.58813,0.09801,0.00002,0.00000,
0.673,5.09500,0.01924,1.74384,1.58813,0.09801,0.00002,0.00000,
0.674,5.09500,0.01924,0.94163,1.84738,0.09801,0.00002,0.00000,
0.675,5.09625,0.01840,3.07108,0.00652,0.09377,0.00002,0.00000,
0.676,5.09625,0.01861,0.38562,2.33817,0.09484,0.00002,0.00000,
0.677,5.09500,0.01861,1.18620,2.60557,0.09482,0.00002,0.00000,
0.678,5.09750,0.01840,2.49877,0.68319,0.09380,0.00002,0.00000,
0.679,5.09500,0.01903,2.05364,0.03343,0.09695,0.00002,0.00000,
0.680,5.09750,0.01945,0.93510,2.14739,0.09913,0.00002,0.00000,
0.681,5.09750,0.01715,1.40795,2.29088,0.08740,0.00002,0.00000,
0.682,5.09500,0.01715,0.77450,0.94570,0.08736,0.00002,0.00000,
0.683,5.09750,0.01840,0.62857,1.20495,0.09380,0.00002,0.00000,
0.684,5.09500,0.01819,0.62857,1.20495,0.09269,0.00002,0.00000,
0.685,5.09375,0.01777,1.86857,1.33295,0.09053,0.00002,0.00000,
0.686,5.09625,0.01777,0.72966,1.46257,0.09058,0.00002,0.00000,
0.687,5.09375,0.01756,0.81281,1.21474,0.08947,0.00002,0.00000,
0.688,5.09500,0.01903,2.14332,2.10826,0.09695,0.00002,0.00000,
0.689,5.09500,0.01777,1.68188,2.86156,0.09056,0.00002,0.00000,
0.690,5.09500,0.01840,3.08086,0.79814,0.09375,0.00002,0.00000,
0.691,5.09625,0.01840,1.89955,1.22452,0.09377,0.00002,0.00000,
0.692,5.09250,0.01840,2.36262,1.35333,0.09371,0.00002,0.00000,
0.693,5.09250,0.01819,0.97831,1.20251,0.09264,0.00002,0.00000,
0.694,5.09625,0.01861,2.48654,2.28191,0.09484,0.00002,0.00000,
0.695,5.09625,0.01840,2.48654,2.28191,0.09377,0.00002,0.00000,
0.696,5.09500,0.01861,2.56807,1.70308,0.09482,0.00002,0.00000,
0.697,5.09625,0.01882,3.08250,0.05707,0.09591,0.00002,0.00000,
0.698,5.09500,0.01924,1.79602,1.65009,0.09801,0.00002,0.00000,
0.699,5.09500,0.01756,1.58079,0.04239,0.08949,0.00002,0.00000,
0.700,5.09375,0.01756,1.51312,0.00000,0.08947,0.00002,0.00000,
0.701,5.09375,0.01819,1.14137,1.46176,0.09266,0.00002,0.00000,
0.702,5.09250,0.01798,1.78298,1.71205,0.09158,0.00002,0.00000,
0.703,5.09625,0.01882,2.05364,1.95500,0.09591,0.00002,0.00000,
0.704,5.09625,0.01756,2.39687,1.86613,0.08951,0.00002,0.00000,
0.705,5.09500,0.01777,3.08739,0.15653,0.09056,0.00002,0.00000,
0.706,5.09750,0.01882,3.08739,0.15653,0.09593,0.00002,0.00000,
0.707,5.09500,0.01882,2.26970,0.14838,0.09588,0.00002,0.00000,
0.708,5.09500,0.01819,2.96594,2.91131,0.09269,0.00002,0.00000,
0.709,5.09500,0.01819,2.48737,0.75738,0.09269,0.00002,0.00000,
