Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.504,5.09750,0.01798,2.39173,0.36614,0.09167,0.00001,0.00000,
0.505,5.09750,0.01798,2.11937,0.76979,0.09167,0.00001,0.00000,
0.506,5.09375,0.01903,1.65129,1.97014,0.09692,0.00001,0.00000,
0.507,5.09500,0.01798,1.45559,1.20769,0.09162,0.00001,0.00000,
0.508,5.09500,0.01986,1.75160,1.53958,0.10121,0.00001,0.00000,
0.509,5.09625,0.01903,1.47189,1.65782,0.09697,0.00001,0.00000,
0.510,5.09625,0.01736,1.47189,1.65782,0.08845,0.00001,0.00000,
0.511,5.09750,0.01736,2.71529,2.73731,0.08847,0.00001,0.00000,
0.512,5.09625,0.01924,2.35162,2.60195,0.09804,0.00001,0.00000,
0.513,5.09750,0.01882,2.42501,1.48322,0.09593,0.00001,0.00000,
0.514,5.09875,0.01882,2.30678,2.78786,0.09595,0.00001,0.00000,
0.515,5.09500,0.01861,2.60929,1.01273,0.09482,0.00001,0.00000,
0.516,5.09750,0.01756,2.98764,0.78442,0.08953,0.00001,0.00000,
0.517,5.09500,0.01777,1.52807,0.05463,0.09056,0.00001,0.00000,
0.518,5.09250,0.01819,2.68594,1.23615,0.09264,0.00001,0.00000,
0.519,5.09250,0.01777,1.48730,1.62918,0.09051,0.00001,0.00000,
0.520,5.09625,0.01777,1.15216,1.48485,0.09058,0.00001,0.00000,
0.521,5.09625,0.01819,1.15216,1.48485,0.09271,0.00001,0.00000,
0.522,5.09500,0.01756,2.09640,0.00163,0.08949,0.00001,0.00000,
0.523,5.09250,0.01777,0.45010,1.17744,0.09051,0.00001,0.00000,
0.524,5.09625,0.01861,2.17957,2.09477,0.09484,0.00001,0.00000,
0.525,5.09500,0.01736,2.66800,2.83597,0.08843,0.00001,0.00000,
0.526,5.09375,0.01756,1.60553,1.08204,0.08947,0.00001,0.00000,
0.527,5.09500,0.01694,1.34949,0.08888,0.08629,0.00001,0.00000,
0.528,5.09500,0.01736,2.03851,1.90315,0.08843,0.00001,0.00000,
0.529,5.09375,0.01736,2.20322,1.85831,0.08840,0.00001,0.00000,
0.530,5.09625,0.01756,1.64712,1.14646,0.08951,0.00001,0.00000,
0.531,5.09875,0.01840,1.90071,1.58025,0.09382,0.00001,0.00000,
0.532,5.09375,0.01798,1.90071,1.58025,0.09160,0.00001,0.00000,
0.533,5.09500,0.01777,3.12547,1.07960,0.09056,0.00001,0.00000,
0.534,5.09625,0.01819,2.19998,2.58974,0.09271,0.00001,0.00000,
0.535,5.09750,0.01777,1.93252,0.88064,0.09060,0.00001,0.00000,
0.536,5.09750,0.01924,1.64387,1.17664,0.09806,0.00001,0.00000,
0.537,5.09750,0.01882,1.84119,0.30659,0.09593,0.00001,0.00000,
0.538,5.09750,0.01882,1.28835,1.89501,0.09593,0.00001,0.00000,
0.539,5.09500,0.01861,2.54816,0.53246,0.09482,0.00001,0.00000,
0.540,5.09750,0.01903,1.92844,0.53654,0.09700,0.00001,0.00000,
0.541,5.09625,0.01924,2.11273,2.01569,0.09804,0.00001,0.00000,
0.542,5.09750,0.01840,1.64305,0.15819,0.09380,0.00001,0.00000,
0.543,5.09750,0.01819,1.64305,0.15819,0.09273,0.00001,0.00000,
0.544,5.09625,0.01903,0.62624,1.10570,0.09697,0.00001,0.00000,
0.545,5.09250,0.01882,1.90154,0.49169,0.09584,0.00001,0.00000,
0.546,5.09750,0.01798,1.63001,0.21038,0.09167,0.00001,0.00000,
0.547,5.09750,0.01798,1.70666,0.21853,0.09167,0.00001,0.00000,
0.548,5.09500,0.01903,2.10947,0.28458,0.09695,0.00001,0.00000,
0.549,5.09500,0.01819,1.34951,1.36418,0.09269,0.00001,0.00000,
0.550,5.09750,0.01819,1.53461,1.83060,0.09273,0.00001,0.00000,
0.551,5.09125,0.01777,1.61289,1.29324,0.09049,0.00001,0.00000,
0.552,5.09500,0.01840,1.70829,0.42891,0.09375,0.00001,0.00000,
0.553,5.09500,0.01798,1.63735,1.82897,0.09162,0.00001,0.00000,
0.554,5.09875,0.01798,1.63735,1.82897,0.09169,0.00001,0.00000,
0.555,5.09625,0.01924,2.12663,0.00000,0.09804,0.00001,0.00000,
0.556,5.09625,0.01819,2.13234,0.04893,0.09271,0.00001,0.00000,
0.557,5.09500,0.01819,2.09728,1.77600,0.09269,0.00001,0.00000,
0.558,5.09250,0.01882,1.98393,1.61047,0.09584,0.00001,0.00000,
0.559,5.09375,0.01756,2.04101,1.64553,0.08947,0.00001,0.00000,
0.560,5.09625,0.01798,2.04509,1.67815,0.09164,0.00001,0.00000,
0.561,5.09375,0.01840,1.33893,1.48163,0.09373,0.00001,0.00000,
0.562,5.09875,0.01903,1.91707,0.02609,0.09702,0.00001,0.00000,
0.563,5.09625,0.01777,2.90455,0.87332,0.09058,0.00001,0.00000,
0.564,5.09625,0.01840,1.39764,0.90838,0.09377,0.00001,0.00000,
0.565,5.09625,0.01903,1.39764,0.90838,0.09697,0.00001,0.00000,
0.566,5.09625,0.01903,2.14701,0.01142,0.09697,0.00001,0.00000,
0.567,5.09375,0.01840,1.55175,0.03669,0.09373,0.00001,0.00000,
0.568,5.09875,0.01861,2.08504,1.95213,0.09489,0.00001,0.00000,
0.569,5.09750,0.01861,1.81921,0.75508,0.09486,0.00001,0.00000,
0.570,5.09750,0.01819,1.11224,0.32291,0.09273,0.00001,0.00000,
0.571,5.09500,0.01840,0.52921,1.98067,0.09375,0.00001,0.00000,
0.572,5.09750,0.01882,2.73983,2.60121,0.09593,0.00001,0.00000,
0.573,5.09750,0.01840,2.04509,0.03017,0.09380,0.00001,0.00000,
0.574,5.09750,0.01861,1.02825,1.60394,0.09486,0.00001,0.00000,
0.575,5.09750,0.01861,2.14538,0.92225,0.09486,0.00001,0.00000,
0.576,5.09500,0.01840,2.14538,0.92225,0.09375,0.00001,0.00000,
0.577,5.09875,0.01736,2.31255,1.58763,0.08849,0.00002,0.00000,
0.578,5.09625,0.01903,1.69119,0.05382,0.09697,0.00002,0.00000,
0.579,5.09500,0.01736,1.30957,0.95568,0.08843,0.00002,0.00000,
0.580,5.09625,0.01840,2.02144,0.42321,0.09377,0.00002,0.00000,
0.581,5.09750,0.01798,1.97333,1.71484,0.09167,0.00002,0.00000,
0.582,5.09625,0.01715,1.52403,0.12721,0.08738,0.00002,0.00000,
0.583,5.09625,0.01945,1.60639,1.10246,0.09910,0.00002,0.00000,
0.584,5.09875,0.01945,1.63901,0.50230,0.09915,0.00002,0.00000,
0.585,5.09375,0.01798,2.17229,2.13315,0.09160,0.00002,0.00000,
0.586,5.09250,0.01736,2.16169,1.16361,0.08838,0.00002,0.00000,
